"","V1","V2","V3","V4","V5"
"1",0.491081950176297,0.0054432084487027,0.364089184775488,0.0688486496075303,1.1721161606029e-06
"2",0.503625504893427,0.00555261220726481,0.26151666661611,0.00985369073320879,7.58662606296685e-07
"3",0.457200645521227,0.00633130729151097,0.245421350665518,0.00458305975381736,3.61386128058987e-06
"4",0.475225927907343,0.00494674772057864,0.231066700194956,0.013401699928258,2.00234620820095e-06
"5",0.287787248574156,0.0071944586864965,0.18163805841497,0.00236988302967524,0.000441629152341174
"6",0.310560031779035,0.00681376195641209,0.198241429948903,0.00503207512054433,0.000246697846131669
"7",0.360949282192358,0.00649975857540694,0.213061329113139,0.00552798260124362,6.39257963799173e-05
"8",0.409206651494609,0.00570128888936945,0.191632190198752,0.00308871423121586,1.59820170873881e-05
"9",0.427573318835547,0.00638740479801938,0.233744607740774,0.00459799327174551,9.17355732014409e-06
"10",0.426998598747522,0.0060611670856069,0.227690877525726,0.00567982109175638,9.33663256880422e-06
"11",0.432680862162999,0.00559692715084919,0.241479355412096,0.0137100093204926,7.83814780189861e-06
"12",0.369892528911741,0.00677456843382035,0.215819693599922,0.00381840395975388,4.98082797234376e-05
"13",0.4092774840405,0.00583651253622123,0.1908066203123,0.00242852443013527,1.59483301922053e-05
"14",0.412212800090898,0.00643043969386252,0.250819809064715,0.00920586275625266,1.46100227979497e-05
"15",0.482851353887022,0.00564080880574777,0.331278773197832,0.0426603009457857,1.55073936401559e-06
"16",0.521741298206346,0.00540388587671012,0.27801692559963,0.0139259944439766,3.9718057380973e-07
"17",0.5366269272173,0.00514058122548286,0.313017429804168,0.0306360842183679,2.29240608703014e-07
"18",0.539108051793912,0.00426971358064001,0.335144339926971,0.0876768775957775,2.08828741193487e-07
"19",0.437453546831655,0.00663125322670578,0.30488700335926,0.0190265571526494,6.75845348339518e-06
"20",0.464097596928624,0.00653052239641241,0.326467413006706,0.0227676275380004,2.8894669607394e-06
"21",0.507846187059048,0.00602762958777898,0.369768408381009,0.0416922751287212,6.5381350900383e-07
"22",0.549690447847148,0.00410466532907247,0.444858147483192,0.202228350775614,1.39525355153202e-07
"23",0.51129371813357,0.00499515827106852,0.30894450525195,0.0419727772986694,5.78492090273968e-07
"24",0.451454075737591,0.0057193258562337,0.323936087799209,0.0476946299865018,4.34546112037381e-06
"25",0.490844683486061,0.00615547477914885,0.323991280161031,0.0227100091337958,1.18168371329252e-06
"26",0.476361252664205,0.00566093085611947,0.316226159441487,0.035764616974448,1.92801327721232e-06
"27",0.484570100073713,0.00567954284008641,0.350194650535173,0.0521231586617385,1.46320503603135e-06
"28",0.561723657833058,0.00454862885267554,0.415694807636298,0.123534269853937,8.72192905389321e-08
"29",0.527047881746158,0.00447510720764835,0.303871098335165,0.0552372730366646,3.27132965398305e-07
"30",0.490369396837721,0.00492462702362886,0.280129286522303,0.0342144505303538,1.20107172108684e-06
"31",0.383176579061055,0.00620028697497401,0.223159340948025,0.00787691274482065,3.41762407157495e-05
"32",0.403602356266568,0.00628089675914068,0.291730795890202,0.029011224311401,1.88718936215828e-05
"33",0.412443799287196,0.00633723660595105,0.220470147601957,0.00389571164264699,1.45093481104995e-05
"34",0.39800064319508,0.00625396000566969,0.213629487345874,0.00423882641585268,2.22507014399263e-05
"35",0.275971121515784,0.00672808616818196,0.176711611916856,0.00415734264196166,0.000593741096856283
"36",0.458764813047279,0.00610863107187588,0.260973553780138,0.00918437142210232,3.43589899027566e-06
"37",0.445725420331362,0.00542204828492865,0.245431038022219,0.0157510197629777,5.21277855904952e-06
"38",0.4439018392998,0.00579471352633439,0.259496839209443,0.0150742045606909,5.52162325444501e-06
"39",0.486125714417176,0.00616119993173064,0.278235343734646,0.00932913857790375,1.38802577381925e-06
"40",0.351232070716786,0.00718971169226457,0.21836735449368,0.00354023459686665,8.35398170676254e-05
"41",0.411718012961369,0.00626399461654336,0.215727236918521,0.00362877788524069,1.48278935248495e-05
"42",0.333083691523331,0.00742217361418357,0.210629850490986,0.00275628326084235,0.00013641115381715
"43",0.380652456177485,0.00687633210582087,0.22042961944467,0.00335536897259187,3.67325310908979e-05
"44",0.519664519288931,0.00484243898879134,0.26090622078314,0.0188617666634416,4.28273589745772e-07
"45",0.437627751706629,0.00581246795641607,0.257456737038819,0.0151978750882109,6.7218418803637e-06
"46",0.445256814341057,0.0062417172431531,0.316197705972494,0.0297165862223994,5.29054298159495e-06
"47",0.409960444510761,0.0064600721246842,0.255775011858689,0.0105032685419446,1.56269575576562e-05
"48",0.443551395903991,0.00656400054148604,0.271647040911169,0.00905091154867654,5.58292518755797e-06
"49",0.501808652215544,0.00540624689921796,0.246647783119192,0.00810078503298162,8.08524159381955e-07
"50",0.446878820648121,0.00584764773625724,0.250266511429983,0.0108722155908215,5.02595598732343e-06
"51",0.476546040148969,0.00593939340611465,0.270438750810217,0.0111767200807606,1.91616448973264e-06
"52",0.478633593913763,0.0048925178519999,0.370890095957341,0.114848240985695,1.78700404461966e-06
"53",0.514158098575548,0.00452218573556931,0.363842198028529,0.111530531180822,5.22226289470762e-07
"54",0.50590768907761,0.00480519128919325,0.387322421405406,0.117787640960946,7.00143102629599e-07
"55",0.488613021872258,0.00557180072401121,0.37252935046823,0.0700072614832941,1.27535938946561e-06
"56",0.536553723804774,0.00471687089442762,0.417438698707491,0.129968667161465,2.29870549891213e-07
"57",0.464813142839718,0.00581822597500355,0.357943190715305,0.0605619092013699,2.82273904967781e-06
"58",0.54737399375977,0.0043316458020701,0.387957681555998,0.12652964902126,1.5252003344083e-07
"59",0.544816490009769,0.00429022409783286,0.366868759576972,0.111846132159227,1.68191446532585e-07
"60",0.515954508360626,0.00489170281444599,0.33479417264357,0.0623231202315145,4.89621633395366e-07
"61",0.530573126864219,0.00465554777128297,0.31263608265798,0.0511851137962704,2.87238866773973e-07
"62",0.457351676122731,0.00557509911594461,0.318017104800386,0.0467765948430941,3.59630476019779e-06
"63",0.49246808631102,0.00576774958230727,0.296147968034642,0.0193905648367698,1.11766891995305e-06
"64",0.394662794666663,0.00652309541921886,0.223681400965539,0.00460866204917916,2.45286741823812e-05
"65",0.518610122529869,0.00563925609860468,0.302843849250371,0.0187283203899571,4.44926558051075e-07
"66",0.493075310895404,0.00565850471586663,0.340848904535381,0.0437388393686921,1.09457827216628e-06
"67",0.390956667054348,0.00703416401450767,0.281806287157171,0.014474140749241,2.73164729736339e-05
"68",0.498728758013199,0.00521908301415195,0.305466759568663,0.0363193658599224,9.00193771587283e-07
"69",0.543431730382859,0.00398547720395561,0.332696220069325,0.104592024452051,1.77299349562982e-07
"70",0.502919203340127,0.00499769536593756,0.350497242617665,0.0754552129276366,7.77690643301926e-07
"71",0.512965838519178,0.00486309673303829,0.341993713201587,0.0708515766882764,5.44986993698748e-07
"72",0.557289911612411,0.0050766199429885,0.359128775682932,0.0510650014621737,1.0385224527226e-07
"73",0.527630507523871,0.00479198892117697,0.386541704237245,0.103500051992274,3.20197179351741e-07
"74",0.536707753345523,0.00523873372916536,0.334920034080473,0.0388594327893151,2.28546965682163e-07
"75",0.433130253154859,0.00620322120948619,0.224093959070585,0.00379796142736167,7.72990985583211e-06
"76",0.33514899984305,0.00715059961449236,0.205547954242931,0.0029633443008884,0.000129085052469369
"77",0.446438511793853,0.00646617980916021,0.282327723184055,0.0124598034670728,5.09651469740529e-06
"78",0.418712092087385,0.00680443833399001,0.245126683124135,0.00466256634484274,1.20154325666628e-05
"79",0.390196416689505,0.00574992985704262,0.171022147126458,0.00145047745417877,2.79243114842162e-05
"80",0.358126967257523,0.0066122274398078,0.210265119755891,0.00456970303329278,6.91183562698569e-05
"81",0.383978739523484,0.00694062612136629,0.215028737768154,0.00236352449227439,3.33998329140213e-05
"82",0.289472315297677,0.00715466452270309,0.193066430376253,0.00402550926434015,0.000423235394432547
"83",0.387210834620072,0.00707367295038499,0.272200303027727,0.0117511564195427,3.04377049087799e-05
"84",0.483318187547612,0.00565942061122219,0.27455195837247,0.0153793516259877,1.52648634712975e-06
"85",0.531774437370508,0.00497197819376877,0.317711902004117,0.0405681344754538,2.74727902526736e-07
"86",0.411046532520449,0.00697812915758519,0.249648703008954,0.00497339815579719,1.51284950222647e-05
"87",0.498970719999676,0.00568147552374347,0.399267012411363,0.0781940452401844,8.92650718664233e-07
"88",0.458469653926635,0.00549855580524724,0.335691142663874,0.0617115429851149,3.46883277630755e-06
"89",0.577395288315799,0.00439860011420346,0.378929360405069,0.0929530955079789,4.64082838693279e-08
"90",0.49990244383448,0.00536129810765188,0.311766027571616,0.0348087417444325,8.64158948601921e-07
"91",0.441693876766852,0.00586919178482884,0.272981158539143,0.0193860906263086,5.91875866462118e-06
"92",0.38623961988102,0.00618593154733457,0.202714993275651,0.00366690230621574,3.13005379827248e-05
"93",0.402698555306311,0.00641076994587999,0.23782192919065,0.00738856681119631,1.93819678086181e-05
"94",0.466049426054944,0.00588705489152185,0.266405126242506,0.0122646958142093,2.71087207642793e-06
"95",0.408217027554566,0.00658295545044851,0.254115952508169,0.00905149600408555,1.64597753066769e-05
"96",0.271080705230915,0.00734860210650937,0.192826747109088,0.00451999056733909,0.000670328799327727
"97",0.419129539625561,0.00570649777344203,0.217134854889626,0.00701135779291707,1.18646659002727e-05
"98",0.357834734198644,0.00709379830115724,0.224895457995913,0.00448273429874146,6.96783181109499e-05
"99",0.419955868101485,0.00625330115229591,0.218063556930221,0.00351618872778655,1.15714944945072e-05
