"","V1","V2","V3","V4","V5","V6","V7"
"1",0.751252012984158,0.00866699380670282,0.587246070578969,-0.0791644209150799,0.00145322352732281,2.65636634278561e-06,0.370613574259525
"2",0.371809640946682,0.0125889765402432,0.400006797615682,-0.0379065702535119,0.00265443842369474,0.0183506441675009,0.781274347399848
"3",0.335523271311442,0.0146154917181641,0.287172759239468,0.0824640771214456,0.00196069508430998,0.121821395224377,0.590887548256798
"4",0.247509562542992,0.0108936682204879,0.263721043026436,-0.0193563513803968,0.0029334184882458,0.0705651159448517,0.87129961504442
"5",0.537268880110244,0.0165248964882025,0.765112439909767,-0.356110639183989,3.24299470638063e-05,6.58734612743942e-06,0.00560601149291294
"6",0.236759635914637,0.0111763714272517,0.300647681649753,-0.0933454189348765,0.000689837783334378,0.0211680601347033,0.377480474635777
"7",0.566695384875786,0.0151597328680639,0.600592923811134,-0.186530364881449,2.46072091946824e-05,4.91421140227432e-05,0.0938449157545251
"8",0.655932089942905,0.0131084287161955,0.491752058217078,-0.0589055109724586,2.28871713693497e-05,9.4826772407858e-05,0.530943563393217
"9",0.587248822654133,0.0143259636337126,0.499995183458861,-0.113971194547706,9.4375915280016e-06,0.000111975144598394,0.242754787664682
"10",0.619657782781521,0.0127760272500092,0.479182428132567,-0.103441481552603,1.3089610261837e-05,5.7808588743186e-05,0.244540667921302
"11",0.460965400244188,0.0152606540756667,0.664243630211581,-0.256560183414321,0.000323064317106205,0.000191025299587862,0.0621996627640044
"12",0.285555344647164,0.0115398284247322,0.250686695159013,0.0259455090898093,0.00272652154319249,0.100207462976155,0.836217056458422
"13",0.413921345317607,0.0134357623616325,0.379439989777835,0.0144652038758852,0.00160070923488185,0.0258664886014323,0.916306802723773
"14",0.475199155672954,0.018505510537125,0.886167161707164,-0.441592142832761,0.000145137399645484,2.19956373822871e-05,0.00609942620629726
"15",0.501414270729808,0.0135584852137023,0.42744193371164,-0.114896474451527,1.15726302875475e-05,0.000437569957938286,0.220010365463515
"16",0.577100782823394,0.0138032688521225,0.564119325028301,-0.180255261944716,2.43912994069424e-05,3.16367534290681e-05,0.075971048554938
"17",0.645172593745444,0.0151030883462844,0.667844153697146,-0.166484665053044,3.64780849844373e-05,1.51920476153811e-05,0.142267093106288
"18",0.459303120533424,0.0166122153388168,0.890230290902185,-0.452546296812458,0.000650982940280214,2.87988194400139e-05,0.00604490672835187
"19",0.500462535901739,0.0182051070871904,0.928047418076244,-0.476996274040129,0.00014047782609175,8.2453729811396e-06,0.00282984357957277
"20",0.5393441354985,0.0136197163883411,0.415243133427343,0.0263557184151852,0.000401409662047684,0.00685427020656073,0.828812950644993
"21",0.693748493683825,0.013546439247979,0.722118888184499,-0.234967874060497,2.93611272830367e-05,5.33495652387595e-07,0.0220831799634846
"22",0.327373297462971,0.013789368527142,0.315912586512844,-0.0205756396656139,0.000343649124462381,0.035092495745426,0.865738959811752
"23",0.528611012301164,0.0176515828209574,0.814700681846366,-0.286430725030518,0.000240274395772442,6.56957351620209e-05,0.0646760828635262
"24",0.536761680428933,0.0149389319891012,0.677827538742321,-0.25113372283609,0.0001204955561236,3.83315653948456e-05,0.0438806789438952
"25",0.328699876300992,0.0143913809303515,0.517081860830712,-0.171893362208872,0.00129422402671894,0.00465285140763316,0.23811201080735
"26",0.658517289789906,0.0162328357114952,0.975112360955626,-0.46560401834876,3.3296447309368e-05,6.48844806918935e-08,0.000401948557916407
"27",0.546429495579709,0.0140301676978892,0.431117381720644,-0.0632869610134874,1.98627545535171e-05,0.000842364231125532,0.525402017768635
"28",0.493999837548685,0.0133108099853343,0.47506172915767,-0.0347388218384604,0.00113695439371949,0.00441495788837596,0.791848585016757
"29",0.359056655626213,0.0110056034887949,0.431953241065941,-0.111216328916932,0.00380613751959641,0.0060138049910816,0.374682577015883
"30",0.493929971741922,0.0130407101595015,0.449727090256073,-0.11192157350575,7.20234960040217e-05,0.000664923684884996,0.273609701655795
"31",0.501711639514481,0.0138198111321169,0.512402163373308,-0.160926811006528,5.23055070924094e-05,0.000227000154763204,0.131383003306337
